concept_group,seed_term,seed_key,seed_priority,query_status,neighbor_rank,neighbor_token,neighbor_term,similarity,neighbor_count
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,21,algorithmical,algorithmical,0.671394,6
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,22,ai-led,ai-led,0.670812,109
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,23,domain-specific,domain-specific,0.669622,482
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,24,artificial_intelligence_machine_learning,artificial intelligence machine learning,0.667409,767
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,25,large_language_models,large language models,0.666871,2463
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,26,science-specific,science-specific,0.666763,6
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,27,ai_technologies,ai technologies,0.666452,964
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,28,acumos,acumos,0.666439,8
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,29,pinc,pinc,0.665062,20
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,30,cloud-sourcing,cloud-sourcing,0.664726,6
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,31,ai-enriched,ai-enriched,0.663425,9
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,32,generative_artificial_intelligence,generative artificial intelligence,0.663340,95
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,33,llm,llm,0.662530,1302
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,34,xtrakto,xtrakto,0.661101,5
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,35,livespread,livespread,0.660917,5
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,36,machine-learning,machine-learning,0.660836,498
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,37,aws_sagemaker,aws sagemaker,0.660832,13
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,38,artificial_intelligence_technologies,artificial intelligence technologies,0.660665,110
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,39,modelserve,modelserve,0.659786,5
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,40,ai+,ai+,0.659532,19
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,41,evopanomics,evopanomics,0.659338,5
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,42,chatgpt-type,chatgpt-type,0.658731,6
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,43,ai_ml-based,ai ml-based,0.658706,38
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,44,intellireach,intellireach,0.658114,6
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,45,kdb+,kdb+,0.657943,7
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,46,careselect,careselect,0.657736,5
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,47,location-independent_agile,location-independent agile,0.657235,14
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,48,recommendator,recommendator,0.657169,11
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,49,diimos,diimos,0.656093,9
ai_exposure,firm-level AI,firm-level_ai,medium,mean_vector,50,mechanizes,mechanizes,0.656029,5
gen_ai,Generative AI,generative_ai,high,exact_key,1,gen_ai,gen ai,0.938148,2739
gen_ai,Generative AI,generative_ai,high,exact_key,2,ai,ai,0.926600,123783
gen_ai,Generative AI,generative_ai,high,exact_key,3,genai,genai,0.906906,1624
gen_ai,Generative AI,generative_ai,high,exact_key,4,large_language_models,large language models,0.857774,2463
gen_ai,Generative AI,generative_ai,high,exact_key,5,chatgpt,chatgpt,0.815387,3164
gen_ai,Generative AI,generative_ai,high,exact_key,6,generative_ai_technology,generative ai technology,0.799338,143
gen_ai,Generative AI,generative_ai,high,exact_key,7,ai_ml,ai ml,0.797260,1542
gen_ai,Generative AI,generative_ai,high,exact_key,8,large_language_model,large language model,0.794138,1017
gen_ai,Generative AI,generative_ai,high,exact_key,9,llms,llms,0.793774,804
gen_ai,Generative AI,generative_ai,high,exact_key,10,llm,llm,0.791878,1302
gen_ai,Generative AI,generative_ai,high,exact_key,11,artificial_intelligence,artificial intelligence,0.789160,24196
gen_ai,Generative AI,generative_ai,high,exact_key,12,ai_capabilities,ai capabilities,0.785246,2400
gen_ai,Generative AI,generative_ai,high,exact_key,13,ai_solutions,ai solutions,0.781902,1129
gen_ai,Generative AI,generative_ai,high,exact_key,14,machine_learning,machine learning,0.767052,28913
gen_ai,Generative AI,generative_ai,high,exact_key,15,conversational_ai,conversational ai,0.767010,940
gen_ai,Generative AI,generative_ai,high,exact_key,16,generative_ai_technologies,generative ai technologies,0.766573,71
gen_ai,Generative AI,generative_ai,high,exact_key,17,generative_ai_tools,generative ai tools,0.766372,136
gen_ai,Generative AI,generative_ai,high,exact_key,18,artificial_intelligence_machine_learning,artificial intelligence machine learning,0.764058,767
gen_ai,Generative AI,generative_ai,high,exact_key,19,generative_artificial_intelligence,generative artificial intelligence,0.760118,95
gen_ai,Generative AI,generative_ai,high,exact_key,20,ai_technology,ai technology,0.759769,2546
gen_ai,Generative AI,generative_ai,high,exact_key,21,ai_technologies,ai technologies,0.758137,964
gen_ai,Generative AI,generative_ai,high,exact_key,22,ai_tools,ai tools,0.757116,1086
gen_ai,Generative AI,generative_ai,high,exact_key,23,ai_applications,ai applications,0.755764,1119
gen_ai,Generative AI,generative_ai,high,exact_key,24,generative_ai_models,generative ai models,0.748245,164
gen_ai,Generative AI,generative_ai,high,exact_key,25,copilot,copilot,0.744084,1597
gen_ai,Generative AI,generative_ai,high,exact_key,26,openai,openai,0.741745,1011
gen_ai,Generative AI,generative_ai,high,exact_key,27,deep_learning,deep learning,0.739279,4131
gen_ai,Generative AI,generative_ai,high,exact_key,28,chatgpts,chatgpts,0.737003,13
gen_ai,Generative AI,generative_ai,high,exact_key,29,ai_models,ai models,0.725947,1592
gen_ai,Generative AI,generative_ai,high,exact_key,30,aiml,aiml,0.724637,311
gen_ai,Generative AI,generative_ai,high,exact_key,31,chat_gpt,chat gpt,0.721574,163
gen_ai,Generative AI,generative_ai,high,exact_key,32,aigc,aigc,0.714971,403
gen_ai,Generative AI,generative_ai,high,exact_key,33,cognitive_computing,cognitive computing,0.712347,325
gen_ai,Generative AI,generative_ai,high,exact_key,34,natural_language_processing,natural language processing,0.712170,1653
gen_ai,Generative AI,generative_ai,high,exact_key,35,fiverr_neo,fiverr neo,0.711854,17
gen_ai,Generative AI,generative_ai,high,exact_key,36,domain-specific,domain-specific,0.711524,482
gen_ai,Generative AI,generative_ai,high,exact_key,37,chatgpt-4,chatgpt-4,0.710326,13
gen_ai,Generative AI,generative_ai,high,exact_key,38,chatgpt_et_cetera,chatgpt et cetera,0.709991,18
gen_ai,Generative AI,generative_ai,high,exact_key,39,gen-ai,gen-ai,0.708450,54
gen_ai,Generative AI,generative_ai,high,exact_key,40,ai-driven,ai-driven,0.706631,2791
gen_ai,Generative AI,generative_ai,high,exact_key,41,copilots,copilots,0.705806,221
gen_ai,Generative AI,generative_ai,high,exact_key,42,ai-powered,ai-powered,0.705072,2339
gen_ai,Generative AI,generative_ai,high,exact_key,43,microsoft_copilot,microsoft copilot,0.703827,111
gen_ai,Generative AI,generative_ai,high,exact_key,44,ai+,ai+,0.702770,19
gen_ai,Generative AI,generative_ai,high,exact_key,45,recommender_systems,recommender systems,0.702085,140
gen_ai,Generative AI,generative_ai,high,exact_key,46,hypermodal,hypermodal,0.701570,5
gen_ai,Generative AI,generative_ai,high,exact_key,47,conversational,conversational,0.699311,2051
gen_ai,Generative AI,generative_ai,high,exact_key,48,adobe_sensei,adobe sensei,0.698169,108
gen_ai,Generative AI,generative_ai,high,exact_key,49,gpt-3,gpt-3,0.697438,135
gen_ai,Generative AI,generative_ai,high,exact_key,50,gpt3,gpt3,0.696843,7
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,1,ai,ai,0.765721,123783
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,2,generative_ai,generative ai,0.760118,12235
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,3,generative_ai_technologies,generative ai technologies,0.757932,71
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,4,artificial_intelligence,artificial intelligence,0.734634,24196
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,5,large_language_models,large language models,0.720942,2463
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,6,artificial_intelligence_machine_learning,artificial intelligence machine learning,0.703279,767
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,7,ai_technology,ai technology,0.698347,2546
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,8,chatgpts,chatgpts,0.697430,13
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,9,generative_ai_technology,generative ai technology,0.692953,143
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,10,machine_learning,machine learning,0.690294,28913
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,11,gen_ai,gen ai,0.688756,2739
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,12,ai_ml,ai ml,0.687635,1542
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,13,ai_capabilities,ai capabilities,0.685077,2400
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,14,ai_technologies,ai technologies,0.684013,964
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,15,cognitive_computing,cognitive computing,0.679685,325
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,16,artificial_intelligence_technologies,artificial intelligence technologies,0.678208,110
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,17,ai+,ai+,0.675420,19
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,18,generative_ai_models,generative ai models,0.673816,164
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,19,ai_solutions,ai solutions,0.671926,1129
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,20,recommender_systems,recommender systems,0.671114,140
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,21,llm-based,llm-based,0.660909,12
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,22,deep_learning,deep learning,0.659266,4131
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,23,genai,genai,0.659035,1624
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,24,ai-enabled,ai-enabled,0.658639,1198
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,25,chatgpt_et_cetera,chatgpt et cetera,0.657741,18
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,26,ai-driven,ai-driven,0.651914,2791
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,27,large_language_model,large language model,0.651910,1017
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,28,conversational_ai,conversational ai,0.651270,940
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,29,ai_applications,ai applications,0.651110,1119
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,30,ai-led,ai-led,0.650256,109
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,31,llm's,llm's,0.649756,18
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,32,ai-only,ai-only,0.649180,10
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,33,gpt-3,gpt-3,0.648852,135
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,34,text-to-image,text-to-image,0.643902,16
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,35,generative_ai_tools,generative ai tools,0.642938,136
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,36,chatgpt,chatgpt,0.642070,3164
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,37,ai-based,ai-based,0.639861,2295
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,38,natural_language_processing,natural language processing,0.639718,1653
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,39,large-language_models,large-language models,0.639614,15
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,40,aiml,aiml,0.637646,311
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,41,apixio's,apixio's,0.637379,5
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,42,ai_tools,ai tools,0.637166,1086
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,43,retrieval_augmented,retrieval augmented,0.636313,26
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,44,ai-assisted,ai-assisted,0.636011,195
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,45,modelops,modelops,0.634429,13
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,46,artificial_intelligence_technology,artificial intelligence technology,0.634314,216
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,47,deep_learning-based,deep learning-based,0.633781,39
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,48,cainet,cainet,0.633696,6
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,49,ai_models,ai models,0.633306,1592
gen_ai,generative artificial intelligence,generative_artificial_intelligence,high,exact_key,50,ai's,ai's,0.633007,326
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,1,generative,generative,0.768540,8920
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,2,ai,ai,0.712009,123783
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,3,ml-type,ml-type,0.675481,6
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,4,compute-hungry,compute-hungry,0.673321,5
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,5,non-generative,non-generative,0.666749,10
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,6,hypermodal,hypermodal,0.663103,5
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,7,recommendators,recommendators,0.662282,9
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,8,generative_ai,generative ai,0.660513,12235
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,9,text-to-image,text-to-image,0.654862,16
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,10,ai_ml,ai ml,0.653877,1542
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,11,deepscale,deepscale,0.651952,5
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,12,machine_learning,machine learning,0.651639,28913
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,13,molmim,molmim,0.650241,7
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,14,gpt3,gpt3,0.647847,7
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,15,gpt-2,gpt-2,0.647443,5
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,16,taskflow,taskflow,0.645340,5
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,17,deep-learned,deep-learned,0.645087,6
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,18,apixio's,apixio's,0.643093,5
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,19,data-center-scale,data-center-scale,0.643003,5
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,20,ai-enriched,ai-enriched,0.639659,9
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,21,humanability,humanability,0.639023,6
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,22,large_language_models,large language models,0.635900,2463
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,23,visotech's,visotech's,0.635715,7
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,24,deep_recommendators,deep recommendators,0.635321,12
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,25,model-agnostic,model-agnostic,0.635276,9
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,26,first-principle,first-principle,0.634944,7
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,27,inference-related,inference-related,0.633336,5
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,28,cugraph,cugraph,0.631656,5
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,29,ai-only,ai-only,0.631067,10
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,30,nlq,nlq,0.631060,6
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,31,deepsearch,deepsearch,0.630904,6
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,32,self-optimize,self-optimize,0.630524,9
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,33,inference-based,inference-based,0.630425,9
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,34,korolyov,korolyov,0.629388,5
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,35,artificial_intelligence,artificial intelligence,0.628519,24196
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,36,vitis_ai,vitis ai,0.627112,18
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,37,gpt-based,gpt-based,0.626888,5
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,38,no-ops,no-ops,0.626427,6
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,39,chatgpt-type,chatgpt-type,0.625779,6
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,40,deepui,deepui,0.625647,7
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,41,cross-chain,cross-chain,0.624788,5
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,42,cv72s,cv72s,0.624292,5
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,43,chatgpts,chatgpts,0.624049,13
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,44,generative_artificial_intelligence,generative artificial intelligence,0.622687,95
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,45,ultra-large-scale,ultra-large-scale,0.622542,5
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,46,cassini's,cassini's,0.622424,9
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,47,megamolbart,megamolbart,0.621854,7
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,48,denoising,denoising,0.621355,5
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,49,ngraph,ngraph,0.620802,5
gen_ai,Generative AI exposure,generative_ai_exposure,medium,mean_vector,50,data-light,data-light,0.620476,5
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,1,llm's,llm's,0.777204,18
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,2,generative_ai,generative ai,0.766573,12235
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,3,generative_artificial_intelligence,generative artificial intelligence,0.757932,95
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,4,generative_ai_technology,generative ai technology,0.757494,143
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,5,generative_ai_models,generative ai models,0.754616,164
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,6,ai,ai,0.747499,123783
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,7,gen_ai,gen ai,0.746896,2739
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,8,large_language_models,large language models,0.744115,2463
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,9,chatgpts,chatgpts,0.735029,13
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,10,large-language_models,large-language models,0.732894,15
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,11,gpt4,gpt4,0.723279,32
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,12,gpt3,gpt3,0.721652,7
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,13,chatgpt-4,chatgpt-4,0.721639,13
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,14,ai+,ai+,0.720569,19
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,15,ai_tools,ai tools,0.714792,1086
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,16,genai,genai,0.713608,1624
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,17,ai_technologies,ai technologies,0.707829,964
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,18,ai_solutions,ai solutions,0.705916,1129
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,19,ai_capabilities,ai capabilities,0.702047,2400
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,20,llms,llms,0.701704,804
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,21,chatgpt,chatgpt,0.701151,3164
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,22,artificial_intelligence_technologies,artificial intelligence technologies,0.700814,110
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,23,large_language_model,large language model,0.700064,1017
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,24,generative_ai_tools,generative ai tools,0.698146,136
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,25,ai_et_cetera,ai et cetera,0.697805,145
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,26,cainet,cainet,0.695460,6
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,27,fiverr_neo,fiverr neo,0.692013,17
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,28,modelops,modelops,0.691563,13
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,29,ai_technology,ai technology,0.690065,2546
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,30,langchain,langchain,0.689883,14
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,31,llm-based,llm-based,0.687108,12
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,32,taskgpt,taskgpt,0.685331,24
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,33,ai_skills,ai skills,0.685087,52
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,34,openai,openai,0.683232,1011
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,35,llm,llm,0.682391,1302
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,36,pretrained_models,pretrained models,0.682231,78
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,37,machine_learning,machine learning,0.681576,28913
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,38,aws_sagemaker,aws sagemaker,0.680418,13
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,39,ai_ml,ai ml,0.679922,1542
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,40,text-to-code,text-to-code,0.679243,16
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,41,chatgbt,chatgbt,0.677398,13
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,42,claire_copilot,claire copilot,0.677215,23
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,43,gen-ai,gen-ai,0.677161,54
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,44,adobe_sensei,adobe sensei,0.675325,108
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,45,hypermodal,hypermodal,0.675244,5
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,46,cailan,cailan,0.674258,6
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,47,deepsearch,deepsearch,0.674065,6
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,48,artificial_intelligence,artificial intelligence,0.673638,24196
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,49,gpt-based,gpt-based,0.673500,5
gen_ai,Generative AI technologies,generative_ai_technologies,medium,exact_key,50,openai's,openai's,0.672481,58
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,1,generative_ai,generative ai,0.799338,12235
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,2,ai_technology,ai technology,0.760566,2546
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,3,generative_ai_technologies,generative ai technologies,0.757494,71
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,4,gen_ai,gen ai,0.755884,2739
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,5,ai,ai,0.746942,123783
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,6,generative_ai_tools,generative ai tools,0.746087,136
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,7,genai,genai,0.744878,1624
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,8,large_language_models,large language models,0.733451,2463
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,9,generative_ai_models,generative ai models,0.727762,164
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,10,ai_capabilities,ai capabilities,0.723928,2400
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,11,large_language_model,large language model,0.721399,1017
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,12,ai_technologies,ai technologies,0.715995,964
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,13,generative_ai-powered,generative ai-powered,0.714908,59
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,14,large-language_models,large-language models,0.703586,15
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,15,llm,llm,0.699444,1302
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,16,ai+,ai+,0.694937,19
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,17,ai_solutions,ai solutions,0.694350,1129
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,18,llm's,llm's,0.694067,18
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,19,generative_artificial_intelligence,generative artificial intelligence,0.692953,95
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,20,ai_tools,ai tools,0.692503,1086
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,21,llms,llms,0.689693,804
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,22,chatgpt,chatgpt,0.680034,3164
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,23,conversational_ai,conversational ai,0.679603,940
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,24,generative_ai-based,generative ai-based,0.678648,40
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,25,chatgpt-4,chatgpt-4,0.677429,13
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,26,chatgpts,chatgpts,0.673292,13
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,27,artificial_intelligence,artificial intelligence,0.671452,24196
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,28,fiverr_neo,fiverr neo,0.669268,17
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,29,aigc,aigc,0.668003,403
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,30,chat_gpt,chat gpt,0.667489,163
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,31,taskgpt,taskgpt,0.666719,24
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,32,ai-enabled,ai-enabled,0.664427,1198
gen_ai,Generative AI technology,generative_ai_technology,medium,exact_key,33,metaverse-related,metaverse-related,0.659421,12
